"PSTATABB
State abbreviation","PNAME
Plant name","OPRNAME
Plant operator name","LAT
Plant latitude","LON
Plant longitude","PLGENACL
Plant 2000 annual coal net generation (MWh)","PLGENAOL
Plant 2000 annual oil net generation (MWh)","PLGENAGS
Plant 2000 annual gas net generation (MWh)","PLGENANC
Plant 2000 annual nuclear net generation (MWh)","PLGENAHY
Plant 2000 annual hydro net generation (MWh)","PLGENABM
Plant 2000 annual biomass/ wood net generation (MWh)","PLGENAWI
Plant 2000 annual wind net generation (MWh)","PLGENASO
Plant 2000 annual solar net generation (MWh)","PLGENAGT
Plant 2000 annual geothermal net generation (MWh)","PLGENAOF
Plant 2000 annual other fossil (tires, batteries, chemicals, etc.) net generation (MWh)"
TX,MIDLOTHIAN ENERGY FACILITY,ANP,32.3005,96.7348,0.0,0.0,965141.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,MIRANT TEXAS LP BOSQUE COUNTY PLANT,Mirant Corp,31.8957,97.6407,0.0,0.0,465763.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,MISSION ROAD,San Antonio Public Service Bd,29.3975,98.4883,0.0,0.0,55598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,MONTICELLO,AEP NUGs,33.0917,95.0417,12343780.0,26482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,MOORE COUNTY,Southwestern Public Service Co,35.8377,101.8925,0.0,0.0,52260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,MORGAN CREEK,TXU Generation LLC,32.3361,100.9156,0.0,37320.0,3559336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,MORRIS SHEPPARD,Brazos River Authority,32.7596,98.3157,0.0,0.0,0.0,0.0,3520.0,0.0,0.0,0.0,0.0,0.0
TX,MORTON SALT CO GRAND SALINE,Rohm & Haas Co,32.5966,95.7626,0.0,0.0,8437.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,MOUNTAIN CREEK,Exelon Generation,32.7233,96.9361,0.0,11600.0,2271587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,MUSTANG STATION,North American Energy Services,33.1735,102.8289,0.0,0.0,2418407.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,NEWGULF,CSW Energy Inc,29.2983,96.2438,0.0,0.0,29284.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,NEWMAN,El Paso Electric Co,31.9842,106.4319,0.0,3008.0,2062095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,NICHOLS,Southwestern Public Service Co,35.2831,101.7458,0.0,0.0,993701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,NOLTE,Guadalupe Blanco River Auth,29.6175,97.9721,0.0,0.0,0.0,0.0,6232.0,0.0,0.0,0.0,0.0,0.0
TX,NORIT AMERICAS INC MARSHALL PLANT,Norit Americas Inc,32.5618,94.3725,11541.2,0.0,541.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,NORTH LAKE,TXU Generation LLC,32.9506,96.9750,0.0,41380.0,1878535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,NORTH MAIN,TXU Generation LLC,32.7608,97.3364,0.0,0.0,145506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,NORTH RILEY,Union Oil Co of California,31.8691,102.0313,0.0,0.0,15614.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,NORTH TEXAS,Brazos Electric Power Coop Inc,32.7803,97.6953,0.0,484.0,30740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,NUECES BAY,AEP NUGs,27.8169,97.4167,0.0,13450.0,2260823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,O W SOMMERS,San Antonio Public Service Bd,29.3078,98.3244,0.0,320.0,2564120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,OAK CREEK,AEP NUGs,31.8900,100.5300,0.0,0.0,327109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,OKLAUNION,AEP NUGs,34.0825,99.1753,4449860.0,9183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,OYSTER CREEK UNIT VIII,Dow Chemical,29.8336,95.4383,0.0,0.0,2650271.1,0.0,0.0,0.0,0.0,0.0,0.0,231684.7
TX,P H ROBINSON,Texas Genco,29.4869,94.9797,0.0,0.0,9308940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,PAINT CREEK,AEP NUGs,33.0811,99.5778,0.0,15763.0,429943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,PARKDALE,TXU Generation LLC,32.7767,96.7236,0.0,0.0,613856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,PASADENA,Air Products,29.8336,95.4383,0.0,0.0,21281.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,PASADENA COGENERATION LP,Calpine,29.8336,95.4383,0.0,0.0,1894229.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,PEARSALL,Medina Electric Coop Inc,29.0939,99.4122,0.0,405.0,52309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,PERMIAN BASIN,TXU Generation LLC,31.5839,102.9636,0.0,21585.0,3072786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,PHELPS DODGE REFINING CORP,Phelps Dodge Corp,31.6948,106.3128,0.0,0.0,91961.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,PIRKEY,Southwestern Electric Power Co,32.4606,94.4850,4330807.0,0.0,24191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,PLANT X,Southwestern Public Service Co,34.1661,102.4111,0.0,23020.0,841563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,PORT ARTHUR,Air Products,29.8641,94.1350,0.0,0.0,40302.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,PORT ARTHUR REFINERY,Motiva Enterprises LLC,29.8641,94.1350,0.0,35.4,462669.0,0.0,0.0,0.0,0.0,0.0,0.0,238657.7
TX,PORT ARTHUR REFINERY,Clark Refining & Marketing Inc,29.8641,94.1350,0.0,0.0,249100.5,0.0,0.0,0.0,0.0,0.0,0.0,195603.4
TX,PORT ARTHUR TEXAS REFINERY,ATOFINA Petrolchemicals Inc,29.8641,94.1350,0.0,0.0,77440.0,0.0,0.0,0.0,0.0,0.0,0.0,187550.5
TX,POWER STATION 3,BP Amoco,29.3171,94.9773,0.0,0.0,225646.8,0.0,0.0,0.0,0.0,0.0,0.0,141901.0
TX,POWER STATION 4,BP Amoco,29.3171,94.9773,0.0,0.0,956636.3,0.0,0.0,0.0,0.0,0.0,0.0,486725.4
TX,POWERLANE PLANT,Greenville Electric Util Sys,33.1744,96.1256,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
TX,PPG INDUSTRIES INC  WORKS 4,PPG Industries Inc,34.0121,98.6874,0.0,790.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,PRESIDIO,AEP NUGs,29.9458,104.3860,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,PROVIDENCE MEMORIAL HOSPITAL,Tenet Hospital Ltd,31.6948,106.3128,0.0,70.4,52.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,PT  COMFORT OPERATIONS,Alcoa NUGS,28.3954,96.6261,0.0,0.0,364991.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,PT NECHES PLANT,Air Liquide America Corp,29.8641,94.1350,0.0,0.0,272006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,R W MILLER,Brazos Electric Power Coop Inc,32.6581,98.3103,0.0,8343.0,1776251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,RAY OLINGER,Garland City of,33.0681,96.4528,0.0,7306.0,1078894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,RAY ROBERTS,Denton City of,33.2075,97.1160,0.0,0.0,0.0,0.0,2236.0,0.0,0.0,0.0,0.0,0.0
TX,REYNOLDS METALS CO SHERWIN PLANT,Reynolds Metals Co Sherwin Plt,27.7770,97.4878,0.0,0.0,254095.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,RHODIA INC HOUSTON PLANT,Aventis,29.8336,95.4383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50764.4
TX,RICE UNIVERSITY,William Marsh Rice University,29.8336,95.4383,0.0,0.0,32978.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,RIO GRANDE VALLEY SUGAR GROWERS INC,Rio Grande Sugar Growers Co,26.1416,97.5059,0.0,0.0,1440.5,0.0,0.0,13673.1,0.0,0.0,0.0,0.0
TX,RIO PECOS,AEP NUGs,31.0867,102.3694,0.0,330.0,479695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,RIVER CREST,TXU Generation LLC,33.3933,95.1467,0.0,0.0,183042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,RIVERVIEW,Southwestern Public Service Co,35.8398,101.3542,0.0,0.0,6176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,ROBERT D WILLIS,USCE-Fort Worth District,30.6999,93.9944,0.0,0.0,0.0,0.0,31270.0,0.0,0.0,0.0,0.0,0.0
TX,ROBSTOWN,Robstown City of,27.7770,97.4878,0.0,3534.0,27554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,S&L COGENERATION,Praxair Inc,29.3171,94.9773,0.0,0.0,293265.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,SABINE,Entergy Gulf States Inc,30.0206,93.8753,0.0,75.0,8531873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,SABINE COGEN LP,Air Liquide America Corp,30.0547,93.9088,0.0,0.0,679726.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,SABINE RIVER WORKS,E I DuPont De Nemours & Co,30.0547,93.9088,0.0,0.0,742783.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,SAM BERTRON,Texas Genco,29.7297,95.1719,0.0,0.0,1868402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,SAM RAYBURN,South Texas Electric Coop Inc,28.7900,96.9800,0.0,200.0,21204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,SAM RAYBURN,USCE-Fort Worth District,30.6999,93.9944,0.0,0.0,0.0,0.0,37035.0,0.0,0.0,0.0,0.0,0.0
TX,SAN ANGELO,AEP NUGs,31.3933,100.4922,0.0,0.0,757421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,SAN JACINTO SES,Texas Genco,29.8336,95.4383,0.0,0.0,1367335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,SAN MIGUEL,San Miguel Electric Coop Inc,28.7089,98.4722,2976019.0,4022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,SANDOW,AEP NUGs,30.5642,97.0639,3547822.0,8888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,SANDOW,Alcoa NUGS,30.7839,96.9655,2783751.7,7618.4,4008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,SEADRIFT COKE LP,Seadrift Coke L P,28.3954,96.6261,0.0,0.0,4822.8,0.0,0.0,0.0,0.0,0.0,0.0,34817.3
TX,SEADRIFT PLANT UNION CARBIDE CORP,Union Carbide,28.3954,96.6261,0.0,0.0,854447.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,SHELDON TEXAS,Champion International Corp,29.8336,95.4383,0.0,0.0,167318.4,0.0,0.0,55216.8,0.0,0.0,0.0,16730.5
TX,SHELL DEER PARK,Shell,29.8336,95.4383,0.0,0.0,1594504.8,0.0,0.0,0.0,0.0,0.0,0.0,239220.2
TX,SI RAY,Brownsville Public Utils Board,25.9131,97.5222,0.0,0.0,110268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,SIM GIDEON,Lower Colorado River Authority,30.1417,97.2750,0.0,0.0,2214828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,SMALL HYDRO OF TEXAS INC,Small Hydro of Texas Inc,29.0987,97.3657,0.0,0.0,0.0,0.0,3509.9,0.0,0.0,0.0,0.0,0.0
TX,SNIDER INDUSTRIES INC,Snider Industries Inc,32.5618,94.3725,0.0,0.0,0.0,0.0,0.0,14552.0,0.0,0.0,0.0,0.0
TX,SOUTH TEXAS,Texas Genco,28.8060,95.9432,0.0,0.0,0.0,19098939.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,SOUTHERN ENERGY WICHITA FALLS LP,Vetrotex America,34.0121,98.6874,0.0,0.0,485330.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,SOUTHWEST TEXAS STATE UNIVERSITY COGEN,Southwest Texas State Univ,30.0543,98.0028,0.0,2206.3,32024.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,SPENCER,Denton City of,33.2042,97.1028,0.0,247.0,258291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,STATE FARM INS CO ISC CENTRAL,Daniel Norris,32.7669,96.7773,0.0,154.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,STRYKER CREEK,TXU Generation LLC,31.9381,94.9883,0.0,9820.0,2364301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,SUNSET FARMS,Gas Recovery Systems Inc,30.3241,97.7711,0.0,0.0,0.0,0.0,0.0,17719.8,0.0,0.0,0.0,0.0
TX,SWEENY COGENERATION FACILITY,Sweeny Cogeneration LP,29.2062,95.4646,0.0,0.0,1853378.6,0.0,0.0,0.0,0.0,0.0,0.0,867777.6
TX,T H WHARTON,Texas Genco,29.9417,95.5306,0.0,0.0,4024769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,TENASKA FRONTIER GENERATION STATION,Tenaska,30.5444,95.9884,0.0,18819.8,836787.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,TENASKA III TEXAS PARTNERS,North American Energy Services,33.6603,95.5830,0.0,133431.8,1355570.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,TENASKA IV TEXAS PARTNERS LTD CLEBURNE COGEN,North American Energy Services,32.3444,97.3516,0.0,335.3,1556896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,TEXARKANA MILL,International Paper Co,33.0865,94.3482,0.0,1642.4,46671.8,0.0,0.0,393417.4,0.0,0.0,0.0,0.0
TX,TEXAS CITY COGENERATION LP,Texas City Cogeneration L P,29.3171,94.9773,0.0,0.0,3528231.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,TEXAS CITY PLANT UNION CARBIDE CORP,Union Carbide,29.3171,94.9773,0.0,142678.9,358066.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,TEXAS PETROCHEMICALS CORP,Texas Petrochemicals Corp,29.8336,95.4383,0.0,0.0,240357.9,0.0,0.0,0.0,0.0,0.0,0.0,57515.5
TX,THE DOW CHEMICAL CO TEXAS OPERATIONS,Dow Chemical,29.2062,95.4646,0.0,0.0,6590708.8,0.0,0.0,0.0,0.0,0.0,0.0,122393.5
TX,THE GOODYEAR&TIRE  RUBBER CO,Goodyear Tire & Rubber Co,29.8641,94.1350,0.0,2458.0,243995.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,THE HOOVER COMPANY,Maytag Corp,31.6948,106.3128,0.0,120.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,THOMAS C FERGUSON,Lower Colorado River Authority,30.5564,98.3694,0.0,0.0,1448162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,TNP ONE,Sempra Energy Resources,31.0928,96.6933,2182885.0,0.0,32330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,TOLEDO BEND,Entergy Gulf States Inc,30.7140,93.7320,0.0,0.0,0.0,0.0,102942.0,0.0,0.0,0.0,0.0,0.0
TX,TOLK,Southwestern Public Service Co,34.1847,102.5686,8132877.0,0.0,7558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,TP 4,Guadalupe Blanco River Auth,29.6175,97.9721,0.0,0.0,0.0,0.0,7264.0,0.0,0.0,0.0,0.0,0.0
TX,TRADINGHOUSE,TXU Generation LLC,31.5728,96.9644,0.0,70235.0,5331118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,TRINIDAD,TXU Generation LLC,32.1336,96.1019,0.0,2015.0,395911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,TY COOKE,Lubbock City of,33.5164,101.7917,0.0,0.0,418653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,UNIVERSITY OF TEXAS AT AUSTIN,University of Texas at Austin,30.3241,97.7711,0.0,0.0,317862.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,UNIVERSITY OF TEXAS AT DALLAS,Win Sam Inc,32.7669,96.7773,0.0,284.8,2593.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,UNIVERSITY OF TEXAS AT SAN ANTONIO,Thermonetics Div of Win Sam,29.4332,98.4635,0.0,313.7,4059.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,V H BRAUNIG,San Antonio Public Service Bd,29.2561,98.3814,0.0,21919.0,1756515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,VALERO REFINERY,Valero Refining Co,27.7770,97.4878,0.0,55034.6,27490.8,0.0,0.0,0.0,0.0,0.0,0.0,179620.4
TX,VALERO REFINING CO TEXAS CITY REFINERY,Valero Refining Co,29.3171,94.9773,0.0,0.0,246853.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,VALERO REFINING CO TEXAS HOUSTON REFINERY,Valero Refining Co,29.8336,95.4383,0.0,0.0,216188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,VALLEY,TXU Generation LLC,33.6436,96.3650,0.0,39750.0,3153961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,VERNON,AEP NUGs,34.1135,99.2133,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,VICTORIA,AEP NUGs,28.7894,97.0103,0.0,9390.0,882886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,VICTORIA TEXAS PLANT,E I DuPont De Nemours & Co,28.8017,96.9749,0.0,0.0,691478.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,VILLAGE CREEK WASTEWATER TREATMENT PLANT,Ft Worth City of,32.7712,97.2911,0.0,1922.3,704.7,0.0,0.0,9743.8,0.0,0.0,0.0,0.0
TX,W A PARISH,Texas Genco,29.4833,95.6331,15463798.0,0.0,2715734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,W B TUTTLE,San Antonio Public Service Bd,29.5303,98.4178,0.0,0.0,359784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,WASSON CO2 REMOVAL PLANT,Occidental Chemical Corp,33.1735,102.8289,0.0,0.0,149863.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,WEBSTER,Texas Genco,29.5261,95.1081,0.0,0.0,499719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,WELSH,Southwestern Electric Power Co,33.0403,94.8372,10808875.0,10437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,WEST TEXAS WIND ENERGY LLC,Daniel Norris,31.3656,102.0461,0.0,0.0,0.0,0.0,0.0,0.0,235711.2,0.0,0.0,0.0
TX,WEST TEXAS WINDPLANT,LG&E Power Services,31.3158,105.4522,0.0,0.0,0.0,0.0,0.0,0.0,81015.9,0.0,0.0,0.0
TX,WESTHOLLOW TECHNOLOGY CENTER,Shell,29.8336,95.4383,0.0,0.0,33774.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,WESTVACO EVADALE,MeadWestvaco Corp,30.6999,93.9944,0.0,0.0,1102.9,0.0,0.0,441988.8,0.0,0.0,0.0,0.0
TX,WHITNEY,USCE-Fort Worth District,31.8957,97.6407,0.0,0.0,0.0,0.0,11437.0,0.0,0.0,0.0,0.0,0.0
TX,WILKES,Southwestern Electric Power Co,32.8486,94.5469,0.0,10239.0,2378797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,YATES GAS PLANT,Marathon Oil Co,30.7119,102.6783,0.0,0.0,25480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT,AMERICAN FORK,PacifiCorp-East,40.1895,111.5237,0.0,0.0,0.0,0.0,5860.0,0.0,0.0,0.0,0.0,0.0
UT,BARTHOLOMEW,Springville City of,40.1895,111.5237,0.0,0.0,0.0,0.0,2324.0,0.0,0.0,0.0,0.0,0.0
UT,BEAVER LOWER HYDRO 1,Beaver City Corp,38.3615,113.2123,0.0,0.0,0.0,0.0,516.0,0.0,0.0,0.0,0.0,0.0
UT,BEAVER MID HYDRO 2,Beaver City Corp,38.3615,113.2123,0.0,0.0,0.0,0.0,3005.0,0.0,0.0,0.0,0.0,0.0
UT,BEAVER UPPER HYDRO 3,Beaver City Corp,38.3615,113.2123,0.0,0.0,0.0,0.0,4249.0,0.0,0.0,0.0,0.0,0.0
UT,BLUNDELL,PacifiCorp-East,38.3615,113.2123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151843.0,0.0
UT,BONANZA,Deseret Generation & Tran Coop,40.0833,109.2833,2931869.0,8318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT,BOULDER,Garkane Power Assn Inc,37.8449,111.3074,0.0,0.0,0.0,0.0,23024.0,0.0,0.0,0.0,0.0,0.0
UT,BOUNTIFUL CITY,Bountiful City City of,40.9611,112.1154,0.0,821.0,15606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT,BOX ELDER,Brigham City Corp,41.5004,112.9581,0.0,0.0,0.0,0.0,3882.0,0.0,0.0,0.0,0.0,0.0
UT,BRIGHAM CITY,Brigham City Corp,41.5004,112.9581,0.0,0.0,0.0,0.0,2330.0,0.0,0.0,0.0,0.0,0.0
UT,CARBON,PacifiCorp-East,39.7264,110.8639,1371586.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT,CENTER CREEK,Parowan City Corp,37.8118,113.2589,0.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0
UT,CUTLER,PacifiCorp-East,41.5004,112.9581,0.0,0.0,0.0,0.0,62288.0,0.0,0.0,0.0,0.0,0.0
UT,DEER CREEK,USBR-Upper Colorado Region,40.2892,111.2420,0.0,0.0,0.0,0.0,24951.0,0.0,0.0,0.0,0.0,0.0
UT,ECHO DAM,Bountiful City City of,40.9156,110.8200,0.0,0.0,0.0,0.0,8096.0,0.0,0.0,0.0,0.0,0.0
UT,FLAMING GORGE,USBR-Upper Colorado Region,40.8274,109.5240,0.0,0.0,0.0,0.0,417574.0,0.0,0.0,0.0,0.0,0.0
UT,FOUNTAIN GREEN,PacifiCorp-East,39.4228,111.6307,0.0,0.0,0.0,0.0,984.0,0.0,0.0,0.0,0.0,0.0
UT,GADSBY,PacifiCorp-East,40.7667,111.9292,0.0,0.0,718120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT,GENEVA STEEL,Geneva Steel,40.1895,111.5237,205511.7,0.0,37587.3,0.0,0.0,0.0,0.0,0.0,0.0,65156.5
UT,GRANITE,PacifiCorp-East,40.6737,111.9060,0.0,0.0,0.0,0.0,6227.0,0.0,0.0,0.0,0.0,0.0
UT,GUNLOCK,PacifiCorp-East,37.3091,113.4754,0.0,0.0,0.0,0.0,1377.0,0.0,0.0,0.0,0.0,0.0
UT,GUNLOCK HYDRO,St George City of,37.3091,113.4754,0.0,0.0,0.0,0.0,421.0,0.0,0.0,0.0,0.0,0.0
UT,HEBER CITY,Heber Light & Power Co,40.2892,111.2420,0.0,3300.0,4048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT,HOBBLE CREEK,Springville City of,40.1895,111.5237,0.0,0.0,0.0,0.0,754.0,0.0,0.0,0.0,0.0,0.0
UT,HUNTER,PacifiCorp-East,39.1667,111.0261,9518367.0,9138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT,HUNTINGTON,PacifiCorp-East,39.3792,111.0750,7047404.0,5791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT,HYDRO II,Logan City of,41.6850,111.7887,0.0,0.0,0.0,0.0,18012.0,0.0,0.0,0.0,0.0,0.0
UT,HYDRO III,Logan City of,41.6850,111.7887,0.0,0.0,0.0,0.0,4516.0,0.0,0.0,0.0,0.0,0.0
UT,HYDRO PLANT NO 1,Ephraim City of,39.4228,111.6307,0.0,0.0,0.0,0.0,468.0,0.0,0.0,0.0,0.0,0.0
UT,HYDRO PLANT NO 3,Ephraim City of,39.4228,111.6307,0.0,0.0,0.0,0.0,2922.0,0.0,0.0,0.0,0.0,0.0
UT,HYDRO PLANT NO 4,Ephraim City of,39.4228,111.6307,0.0,0.0,0.0,0.0,302.0,0.0,0.0,0.0,0.0,0.0
UT,HYRUM,Hyrum City Corp,41.6850,111.7887,0.0,0.0,0.0,0.0,2567.0,0.0,0.0,0.0,0.0,0.0
UT,INTERMOUNTAIN,Los Angeles City of,39.5108,112.5792,13176578.0,7986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT,LAKE CREEK,Heber Light & Power Co,40.2892,111.2420,0.0,0.0,0.0,0.0,4514.0,0.0,0.0,0.0,0.0,0.0
UT,LITTLE COTTONWOOD,Murray City of,40.6737,111.9060,0.0,0.0,0.0,0.0,7829.0,0.0,0.0,0.0,0.0,0.0
UT,LITTLE MOUNTAIN,PacifiCorp-East,41.2499,111.9563,0.0,0.0,61610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT,LOGAN CITY,Logan City of,41.6850,111.7887,0.0,1181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT,LONE PEAK PARTNERS POWER CO,Snowbird Utilities,40.6737,111.9060,0.0,0.0,15111.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT,LOWER,Monroe City of,38.7739,111.9076,0.0,0.0,0.0,0.0,1357.0,0.0,0.0,0.0,0.0,0.0
UT,LOWER BOULDER,Garkane Power Assn Inc,37.8449,111.3074,0.0,0.0,0.0,0.0,3467.0,0.0,0.0,0.0,0.0,0.0
UT,LOWER-UNIT,Mt Pleasant City of,39.4228,111.6307,0.0,0.0,0.0,0.0,756.0,0.0,0.0,0.0,0.0,0.0
UT,MANTI LOWER,Manti City of,39.4228,111.6307,0.0,0.0,0.0,0.0,2326.0,0.0,0.0,0.0,0.0,0.0
UT,MANTI UPPER,Manti City of,39.4228,111.6307,0.0,0.0,0.0,0.0,4746.0,0.0,0.0,0.0,0.0,0.0
UT,MONROE PUMPING STA,Monroe City of,38.7739,111.9076,0.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0
UT,MURRAY CITY,Murray City of,40.6737,111.9060,0.0,10.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT,OLMSTEAD,PacifiCorp-East,40.1895,111.5237,0.0,0.0,0.0,0.0,27350.0,0.0,0.0,0.0,0.0,0.0
UT,PAYSON,Strawberry Water Users Assn,40.1895,111.5237,0.0,0.0,0.0,0.0,1877.0,0.0,0.0,0.0,0.0,0.0
UT,PINE VALLEY,St George City of,37.3091,113.4754,0.0,0.0,0.0,0.0,1104.0,0.0,0.0,0.0,0.0,0.0
